idx,cxn,cxntype,pairid,word1,word2,w1XprobY,w1XtopY,w1XtopYprob,w1X2ndY,w1X3rdY,w1X4thY,w1X5thY,w2XprobY,w2XtopY,w2XtopYprob,w2X2ndY,w2X3rdY,w2X4thY,w2X5thY,w1/nospace,w2/nospace,w1/caps,w2/caps,,nospace:,w1XprobY,w1XtopY,w1XtopYprob,w2XprobY,w2XtopY,w2XtopYprob,caps:,w1XprobY,w1XtopY,w1XtopYprob,w2XprobY,w2XtopY,w2XtopYprob,,nospace/full:,w1XprobY,w1XtopY,w1XtopYprob,w1X2ndY,w1X3rdY,w1X4thY,w1X5thY,w2XprobY,w2XtopY,w2XtopYprob,w2X2ndY,w2X3rdY,w2X4thY,w2X5thY,,caps/full:,w1XprobY,w1XtopY,w1XtopYprob,w1X2ndY,w1X3rdY,w1X4thY,w1X5thY,w2XprobY,w2XtopY,w2XtopYprob,w2X2ndY,w2X3rdY,w2X4thY,w2X5thY,,space/full:,w1XprobY,w1XtopY,w1XtopYprob,w1X2ndY,w1X3rdY,w1X4thY,w1X5thY,w2XprobY,w2XtopY,w2XtopYprob,w2X2ndY,w2X3rdY,w2X4thY,w2X5thY
514,alike,j-coordinated,544,concentration,distribution,0.0001,fatigue,0.0247,passion,distraction,exhaustion,emotion,0.0001,marketing,0.0938,passion,distraction,exhaustion,emotion,1,1,1,1,,,0.0107,concentration,0.0329,0.0003,marketing,0.0636,,0.009,concentration,0.0512,0.0004,marketing,0.068,,,0.0107,concentration,0.0329,isolation,destruction,distribution,control,0.0003,marketing,0.0636,isolation,destruction,distribution,control,,,0.009,concentration,0.0512,isolation,destruction,control,distribution,0.0004,marketing,0.068,isolation,destruction,control,distribution,,,0,women,0.0848,old,foe,children,girls,0,women,0.077,old,foe,children,girls
515,alike,j-coordinated,545,despair,hope,0.2798,hope,0.2798,optimism,joy,despair,faith,0.4489,despair,0.4489,optimism,joy,despair,faith,1,1,1,1,,,0.2342,hope,0.2342,0.4596,despair,0.4596,,0.2677,hope,0.2677,0.5158,despair,0.5158,,,0.2342,hope,0.2342,optimism,despair,anger,joy,0.4596,despair,0.4596,optimism,despair,anger,joy,,,0.2677,hope,0.2677,optimism,despair,anger,joy,0.5158,despair,0.5158,optimism,despair,anger,joy,,,0,women,0.0839,old,foe,children,girls,0,women,0.091,old,foe,children,girls
516,alike,j-coordinated,546,disobedience,obedience,0.0289,violence,0.0761,obedience,protest,resistance,death,0.0156,resistance,0.0516,obedience,protest,resistance,death,0,1,0,1,,,0.0933,obedience,0.0933,0.0486,rebellion,0.0807,,0.0863,obedience,0.0863,0.008,rebellion,0.0401,,,0.0933,obedience,0.0933,disobedience,violence,protest,defiance,0.0486,rebellion,0.0807,disobedience,violence,protest,defiance,,,0.0863,obedience,0.0863,disobedience,violence,punishment,protest,0.008,rebellion,0.0401,disobedience,violence,punishment,protest,,,0,women,0.084,old,foe,children,girls,0,women,0.0865,old,foe,children,girls
517,alike,j-coordinated,547,adjective,substantive,0.0002,noun,0.8056,verb,adjective,word,pronoun,0.0001,symbolic,0.079,verb,adjective,word,pronoun,1,1,1,1,,,0.0015,noun,0.6701,0.0009,symbolic,0.0588,,0.0019,noun,0.6711,0.0004,symbolic,0.0589,,,0.0015,noun,0.6701,adjective,verb,pronoun,plural,0.0009,symbolic,0.0588,adjective,verb,pronoun,plural,,,0.0019,noun,0.6711,adjective,verb,pronoun,plural,0.0004,symbolic,0.0589,adjective,verb,pronoun,plural,,,0,women,0.158,men,old,girls,children,0,women,0.0978,men,old,girls,children
518,alike,j-coordinated,548,falsehood,truth,0.6591,truth,0.6591,fact,reality,honesty,fabrication,0.2064,fiction,0.2878,fact,reality,honesty,fabrication,1,1,1,1,,,0.3913,truth,0.3913,0.1084,fiction,0.3467,,0.5384,truth,0.5384,0.1696,fiction,0.304,,,0.3913,truth,0.3913,fact,reality,falsehood,fiction,0.1084,fiction,0.3467,fact,reality,falsehood,fiction,,,0.5384,truth,0.5384,fact,reality,falsehood,fiction,0.1696,fiction,0.304,fact,reality,falsehood,fiction,,,0,women,0.1173,old,men,foe,children,0,women,0.0855,old,men,foe,children
519,alike,j-coordinated,549,day,night,0.9876,night,0.9876,evening,nighttime,dusk,nights,0.9296,day,0.9296,evening,nighttime,dusk,nights,1,1,1,1,,,0.9746,night,0.9746,0.9363,day,0.9363,,0.9795,night,0.9795,0.9554,day,0.9554,,,0.9746,night,0.9746,evening,nights,week,dusk,0.9363,day,0.9363,evening,nights,week,dusk,,,0.9795,night,0.9795,evening,Night,nighttime,nights,0.9554,day,0.9554,evening,Night,nighttime,nights,,,0.0005,women,0.0827,old,foe,children,men,0.0003,women,0.0961,old,foe,children,men
520,alike,j-coordinated,550,comfort,discomfort,0.0035,convenience,0.0641,style,safety,security,speed,0.0123,pleasure,0.054,style,safety,security,speed,1,1,1,1,,,0.0165,convenience,0.0803,0.0106,pleasure,0.0219,,0.0016,convenience,0.1048,0.0254,pleasure,0.0378,,,0.0165,convenience,0.0803,safety,security,comfort,inconvenience,0.0106,pleasure,0.0219,safety,security,comfort,inconvenience,,,0.0016,convenience,0.1048,security,style,adventure,comfort,0.0254,pleasure,0.0378,security,style,adventure,comfort,,,0,women,0.0937,old,men,children,foe,0,women,0.0802,old,men,children,foe
521,alike,j-coordinated,551,shout,whisper,0.3766,whisper,0.3766,scream,cry,shout,moan,0.4032,shout,0.4032,scream,cry,shout,moan,1,1,1,1,,,0.267,whisper,0.267,0.2174,shout,0.2174,,0.2135,whisper,0.2135,0.2382,shout,0.2382,,,0.267,whisper,0.267,scream,shout,cry,roar,0.2174,shout,0.2174,scream,shout,cry,roar,,,0.2135,whisper,0.2135,shout,scream,roar,listen,0.2382,shout,0.2382,shout,scream,roar,listen,,,0,women,0.0744,old,foe,children,girls,0,women,0.1244,old,foe,children,girls
522,alike,j-coordinated,552,folly,wisdom,0.0228,genius,0.0571,virtue,stupidity,strength,grace,0.0182,ignorance,0.0908,virtue,stupidity,strength,grace,1,1,1,1,,,0.0162,folly,0.0424,0.0589,ignorance,0.2461,,0.0148,folly,0.044,0.0824,ignorance,0.2651,,,0.0162,folly,0.0424,truth,stupidity,delusion,wisdom,0.0589,ignorance,0.2461,truth,stupidity,delusion,wisdom,,,0.0148,folly,0.044,tragedy,truth,madness,wisdom,0.0824,ignorance,0.2651,tragedy,truth,madness,wisdom,,,0,women,0.0891,old,foe,children,girls,0,women,0.0815,old,foe,children,girls
523,alike,j-coordinated,553,capitalism,socialism,0.4969,socialism,0.4969,communism,fascism,Communism,democracy,0.8147,capitalism,0.8147,communism,fascism,Communism,democracy,1,1,1,1,,,0.5529,socialism,0.5529,0.7776,capitalism,0.7776,,0.4276,socialism,0.4276,0.599,capitalism,0.599,,,0.5529,socialism,0.5529,communism,fascism,democracy,capitalism,0.7776,capitalism,0.7776,communism,fascism,democracy,capitalism,,,0.4276,socialism,0.4276,communism,Socialism,Communism,Marxism,0.599,capitalism,0.599,communism,Socialism,Communism,Marxism,,,0,women,0.0743,old,foe,children,girls,0,women,0.0851,old,foe,children,girls
524,alike,j-coordinated,554,conception,misconception,0,birth,0.1058,reproduction,death,execution,delivery,0,reality,0.2791,reproduction,death,execution,delivery,1,1,1,1,,,0.0012,reality,0.2721,0.0001,reality,0.3577,,0.0006,reality,0.3955,0.0001,reality,0.2412,,,0.0012,reality,0.2721,experience,practice,belief,truth,0.0001,reality,0.3577,experience,practice,belief,truth,,,0.0006,reality,0.3955,practice,execution,experience,truth,0.0001,reality,0.2412,practice,execution,experience,truth,,,0,women,0.0973,old,men,children,foe,0,women,0.0884,old,men,children,foe
525,alike,j-coordinated,555,sink,source,0.0017,toilet,0.0581,stove,fork,sink,claw,0.0003,author,0.0564,stove,fork,sink,claw,1,1,1,1,,,0.0007,splash,0.1748,0.0019,author,0.0476,,0.0004,splash,0.1569,0.0019,author,0.0291,,,0.0007,splash,0.1748,swim,cover,burn,barrel,0.0019,author,0.0476,swim,cover,burn,barrel,,,0.0004,splash,0.1569,swim,cover,barrel,burn,0.0019,author,0.0291,swim,cover,barrel,burn,,,0,women,0.157,men,people,girls,children,0,women,0.0773,men,people,girls,children
526,alike,j-coordinated,556,narrowing,widening,0.1733,widening,0.1733,expanding,expansion,growing,narrowing,0.1496,narrowing,0.1496,expanding,expansion,growing,narrowing,1,1,1,0,,,0.3678,widening,0.3678,0.1377,narrowing,0.1377,,0.3506,widening,0.3506,0.0201,dying,0.0811,,,0.3678,widening,0.3678,expanding,narrowing,stretching,opening,0.1377,narrowing,0.1377,expanding,narrowing,stretching,opening,,,0.3506,widening,0.3506,expanding,narrowing,stretching,opening,0.0201,dying,0.0811,expanding,narrowing,stretching,opening,,,0,women,0.0907,old,foe,children,girls,0,women,0.07,old,foe,children,girls
527,alike,j-coordinated,557,ability,inability,0.0017,skill,0.0549,talent,temperament,weakness,desire,0.0229,desire,0.0471,talent,temperament,weakness,desire,1,1,1,1,,,0.002,age,0.0499,0.0122,opportunity,0.0492,,0.0008,skill,0.066,0.0132,opportunity,0.1366,,,0.002,age,0.0499,disability,race,gender,ability,0.0122,opportunity,0.0492,disability,race,gender,ability,,,0.0008,skill,0.066,trait,ability,talent,weakness,0.0132,opportunity,0.1366,trait,ability,talent,weakness,,,0,women,0.0823,old,foe,children,girls,0,women,0.0758,old,foe,children,girls
528,alike,j-coordinated,558,approval,disapproval,0.5352,disapproval,0.5352,condemnation,rejection,criticism,denial,0.0634,support,0.1265,condemnation,rejection,criticism,denial,1,0,1,0,,,0.1637,disapproval,0.1637,0.1257,approval,0.1257,,0.0869,disapproval,0.0869,0.2517,approval,0.2517,,,0.1637,disapproval,0.1637,criticism,opposition,rejection,condemnation,0.1257,approval,0.1257,criticism,opposition,rejection,condemnation,,,0.0869,disapproval,0.0869,rejection,denial,execution,failure,0.2517,approval,0.2517,rejection,denial,execution,failure,,,0,women,0.0765,old,foe,children,girls,0,women,0.071,old,foe,children,girls
529,alike,j-coordinated,559,exclusion,inclusion,0.6019,inclusion,0.6019,acceptance,exclusion,participation,integration,0.4624,exclusion,0.4624,acceptance,exclusion,participation,integration,1,1,1,1,,,0.4357,inclusion,0.4357,0.3402,exclusion,0.3402,,0.5828,inclusion,0.5828,0.5291,exclusion,0.5291,,,0.4357,inclusion,0.4357,exclusion,integration,acceptance,participation,0.3402,exclusion,0.3402,exclusion,integration,acceptance,participation,,,0.5828,inclusion,0.5828,exclusion,integration,acceptance,participation,0.5291,exclusion,0.5291,exclusion,integration,acceptance,participation,,,0,women,0.0819,old,foe,conservatives,children,0,women,0.0884,old,foe,conservatives,children
530,alike,j-coordinated,560,disrespect,respect,0.0208,contempt,0.0408,indifference,ignorance,anger,disdain,0.0025,fear,0.1133,indifference,ignorance,anger,disdain,1,1,1,1,,,0.0126,ignorance,0.0465,0.0163,fear,0.0688,,0.0294,ignorance,0.0383,0.0039,fear,0.0572,,,0.0126,ignorance,0.0465,contempt,anger,indifference,disrespect,0.0163,fear,0.0688,contempt,anger,indifference,disrespect,,,0.0294,ignorance,0.0383,love,respect,contempt,disrespect,0.0039,fear,0.0572,love,respect,contempt,disrespect,,,0,women,0.0826,old,foe,children,girls,0,women,0.093,old,foe,children,girls
531,alike,j-coordinated,561,appreciation,depreciation,0,contempt,0.0472,disdain,criticism,respect,scorn,0.0603,inflation,0.5846,disdain,criticism,respect,scorn,1,1,1,1,,,0,respect,0.0337,0.0487,inflation,0.1732,,0,respect,0.0399,0.0484,inflation,0.0646,,,0,respect,0.0337,criticism,disdain,rejection,admiration,0.0487,inflation,0.1732,criticism,disdain,rejection,admiration,,,0,respect,0.0399,disdain,admiration,contempt,criticism,0.0484,inflation,0.0646,disdain,admiration,contempt,criticism,,,0,women,0.0884,old,foe,children,men,0,women,0.0944,old,foe,children,men
532,alike,j-coordinated,562,integration,segregation,0.004,separation,0.0774,competition,isolation,fragmentation,independence,0.0372,capitalism,0.0569,competition,isolation,fragmentation,independence,1,0,1,1,,,0.0004,integration,0.0491,0.1658,integration,0.1658,,0.0017,integration,0.0476,0.0578,segregation,0.1897,,,0.0004,integration,0.0491,automation,security,execution,customization,0.1658,integration,0.1658,automation,security,execution,customization,,,0.0017,integration,0.0476,separation,execution,failure,isolation,0.0578,segregation,0.1897,separation,execution,failure,isolation,,,0,women,0.0707,foe,old,children,politicians,0,women,0.08,foe,old,children,politicians
533,alike,j-coordinated,563,abundance,scarcity,0.7467,scarcity,0.7467,poverty,shortage,lack,deprivation,0.1827,abundance,0.1827,poverty,shortage,lack,deprivation,1,1,1,1,,,0.6657,scarcity,0.6657,0.1065,abundance,0.1065,,0.4611,scarcity,0.4611,0.1018,abundance,0.1018,,,0.6657,scarcity,0.6657,abundance,shortage,excess,demand,0.1065,abundance,0.1065,abundance,shortage,excess,demand,,,0.4611,scarcity,0.4611,abundance,poverty,excess,shortage,0.1018,abundance,0.1018,abundance,poverty,excess,shortage,,,0,women,0.0807,old,foe,children,girls,0,women,0.0746,old,foe,children,girls
534,alike,j-coordinated,564,analogue,digital,0.8607,digital,0.8607,virtual,online,optical,electronic,0.0487,physical,0.2702,virtual,online,optical,electronic,1,1,1,1,,,0.8125,digital,0.8125,0.0783,analog,0.3857,,0.819,digital,0.819,0.1017,analog,0.4882,,,0.8125,digital,0.8125,virtual,modern,new,electronic,0.0783,analog,0.3857,virtual,modern,new,electronic,,,0.819,digital,0.819,virtual,new,Digital,modern,0.1017,analog,0.4882,virtual,new,Digital,modern,,,0,women,0.0881,old,foe,children,girls,0,women,0.0858,old,foe,children,girls
535,alike,j-coordinated,565,aft,fore,0.3859,forward,0.3875,fore,ahead,above,before,0.2314,aft,0.2314,fore,ahead,above,before,1,1,1,1,,,0,women,0.0601,0.512,aft,0.512,,0.0002,deep,0.02,0.6413,aft,0.6413,,,0,women,0.0601,old,foe,men,children,0.512,aft,0.512,old,foe,men,children,,,0.0002,deep,0.02,below,wide,stern,under,0.6413,aft,0.6413,below,wide,stern,under,,,0,women,0.0851,old,foe,children,girls,0,women,0.0923,old,foe,children,girls
536,alike,j-coordinated,566,impatient,patient,0.0367,patient,0.0367,impatient,fearful,loyal,frustrated,0.0001,doctor,0.1942,impatient,fearful,loyal,frustrated,0,1,0,1,,,0.0248,impatient,0.0505,0,doctor,0.3785,,0.0309,impatient,0.0586,0,physician,0.2077,,,0.0248,impatient,0.0505,frustrated,patient,fearful,angry,0,doctor,0.3785,frustrated,patient,fearful,angry,,,0.0309,impatient,0.0586,patient,stubborn,arrogant,desperate,0,physician,0.2077,patient,stubborn,arrogant,desperate,,,0.0004,women,0.0914,old,foe,children,girls,0,women,0.0841,old,foe,children,girls
537,alike,j-coordinated,567,strengthening,weakening,0.4506,weakening,0.4506,weakness,breaking,fracturing,undermining,0.1182,rising,0.1992,weakness,breaking,fracturing,undermining,0,0,1,0,,,0.0999,weakness,0.1006,0.1597,strengthening,0.1597,,0.232,weakening,0.232,0.0968,strengthening,0.0968,,,0.0999,weakness,0.1006,weakening,strengthening,breaking,decay,0.1597,strengthening,0.1597,weakening,strengthening,breaking,decay,,,0.232,weakening,0.232,strengthening,breaking,weakness,fracturing,0.0968,strengthening,0.0968,strengthening,breaking,weakness,fracturing,,,0,women,0.1084,old,men,children,girls,0,women,0.1004,old,men,children,girls
538,alike,j-coordinated,568,ancestor,descendant,0.3131,descendant,0.3131,contemporary,child,son,ancestor,0.0256,descendant,0.0465,contemporary,child,son,ancestor,1,1,1,1,,,0.1436,descendant,0.1436,0.0492,descendant,0.2564,,0.2525,descendant,0.2525,0.1174,descendant,0.1525,,,0.1436,descendant,0.1436,daughter,disciple,child,son,0.0492,descendant,0.2564,daughter,disciple,child,son,,,0.2525,descendant,0.2525,child,daughter,son,successor,0.1174,descendant,0.1525,child,daughter,son,successor,,,0,women,0.0811,old,foe,children,girls,0,women,0.0751,old,foe,children,girls
539,alike,j-coordinated,569,foe,friend,0.9019,friend,0.9019,ally,friends,friendly,comrade,0.9023,foe,0.9023,ally,friends,friendly,comrade,1,1,1,1,,,0.7266,friend,0.7266,0.9343,foe,0.9343,,0.6524,friend,0.6524,0.9599,foe,0.9599,,,0.7266,friend,0.7266,ally,enemy,foe,comrade,0.9343,foe,0.9343,ally,enemy,foe,comrade,,,0.6524,friend,0.6524,hero,ally,enemy,comrade,0.9599,foe,0.9599,hero,ally,enemy,comrade,,,0.0007,women,0.077,old,foe,children,girls,0.0207,women,0.091,old,foe,children,girls
540,alike,j-coordinated,570,insecurity,security,0.0108,greed,0.038,fear,opportunity,insecurity,hope,0.0004,privacy,0.0561,fear,opportunity,insecurity,hope,1,1,1,1,,,0.0136,privacy,0.0642,0.0001,privacy,0.1111,,0.0264,opportunity,0.0456,0.0005,privacy,0.0783,,,0.0136,privacy,0.0642,corruption,safety,prosperity,greed,0.0001,privacy,0.1111,corruption,safety,prosperity,greed,,,0.0264,opportunity,0.0456,prosperity,greed,security,insecurity,0.0005,privacy,0.0783,prosperity,greed,security,insecurity,,,0.0001,women,0.0804,old,foe,children,girls,0,women,0.067,old,foe,children,girls
541,alike,j-coordinated,571,husband,wife,0.9508,wife,0.9508,wives,daughter,father,son,0.295,husband,0.295,wives,daughter,father,son,1,1,1,1,,,0.7926,wife,0.7926,0.4052,husband,0.4052,,0.9605,wife,0.9605,0.1768,husband,0.1768,,,0.7926,wife,0.7926,son,daughter,wives,father,0.4052,husband,0.4052,son,daughter,wives,father,,,0.9605,wife,0.9605,wives,Wife,daughter,son,0.1768,husband,0.1768,wives,Wife,daughter,son,,,0.0022,women,0.0953,old,men,children,girls,0.0003,women,0.0943,old,men,children,girls
542,alike,j-coordinated,572,defense,prosecution,0,offense,0.9792,attack,offence,offenses,offensive,0.8513,defense,0.8513,attack,offence,offenses,offensive,1,1,1,1,,,0,offense,0.9244,0.8308,defense,0.8308,,0,offense,0.9724,0.8241,defense,0.8241,,,0,offense,0.9244,attack,offence,offensive,offenses,0.8308,defense,0.8308,attack,offence,offensive,offenses,,,0,offense,0.9724,attack,offence,Offense,offenses,0.8241,defense,0.8241,attack,offence,Offense,offenses,,,0.0007,offense,0.5164,defense,opponents,opposition,attack,0.0001,women,0.0816,defense,opponents,opposition,attack
543,alike,j-coordinated,573,contraction,expansion,0.6379,expansion,0.6379,growth,extension,contraction,increase,0.4335,contraction,0.4335,growth,extension,contraction,increase,1,1,1,1,,,0.4549,expansion,0.4549,0.1672,contraction,0.1672,,0.5149,expansion,0.5149,0.2579,contraction,0.2579,,,0.4549,expansion,0.4549,extension,contraction,acceleration,growth,0.1672,contraction,0.1672,extension,contraction,acceleration,growth,,,0.5149,expansion,0.5149,extension,acceleration,contraction,growth,0.2579,contraction,0.2579,extension,acceleration,contraction,growth,,,0,women,0.1055,men,foe,children,old,0,women,0.0641,men,foe,children,old
544,alike,j-coordinated,574,infield,outfield,0.8949,outfield,0.8949,pitchers,bullpen,outfielder,hitters,0.7222,infield,0.7222,pitchers,bullpen,outfielder,hitters,0,1,1,1,,,0.2256,pitchers,0.2294,0.2057,infield,0.2057,,0.316,outfield,0.316,0.3321,infield,0.3321,,,0.2256,pitchers,0.2294,outfield,pitcher,catcher,hitters,0.2057,infield,0.2057,outfield,pitcher,catcher,hitters,,,0.316,outfield,0.316,pitchers,bullpen,pitcher,hitters,0.3321,infield,0.3321,pitchers,bullpen,pitcher,hitters,,,0,women,0.0854,old,children,foe,girls,0,women,0.07,old,children,foe,girls
545,alike,j-coordinated,575,father,mother,0.0125,son,0.7268,daughter,child,mother,sons,0.0398,daughter,0.3987,daughter,child,mother,sons,1,1,1,1,,,0.0056,son,0.6974,0.0287,daughter,0.4289,,0.0013,son,0.8492,0.0117,daughter,0.5524,,,0.0056,son,0.6974,daughter,child,sons,children,0.0287,daughter,0.4289,daughter,child,sons,children,,,0.0013,son,0.8492,daughter,child,Son,sons,0.0117,daughter,0.5524,daughter,child,Son,sons,,,0.0006,women,0.0864,old,foe,children,girls,0.0007,women,0.0909,old,foe,children,girls
546,alike,j-coordinated,576,injustice,justice,0.1057,justice,0.1057,injustice,opportunity,equality,fairness,0.0145,mercy,0.0341,injustice,opportunity,equality,fairness,0,1,0,1,,,0.0223,injustice,0.0388,0.0165,equality,0.0379,,0.0574,injustice,0.0601,0.022,mercy,0.1029,,,0.0223,injustice,0.0388,fairness,truth,cruelty,opportunity,0.0165,equality,0.0379,fairness,truth,cruelty,opportunity,,,0.0574,injustice,0.0601,justice,opportunity,cruelty,truth,0.022,mercy,0.1029,justice,opportunity,cruelty,truth,,,0,women,0.0668,old,foe,children,politicians,0,women,0.0837,old,foe,children,politicians
547,alike,j-coordinated,577,sleeping,waking,0.3649,waking,0.3649,awake,working,eating,walking,0.4813,sleeping,0.4813,awake,working,eating,walking,1,0,0,1,,,0.1613,waking,0.1613,0.3413,dreaming,0.4128,,0.0797,working,0.1466,0.4181,sleeping,0.4181,,,0.1613,waking,0.1613,working,eating,awake,driving,0.3413,dreaming,0.4128,working,eating,awake,driving,,,0.0797,working,0.1466,eating,waking,sleeping,dreaming,0.4181,sleeping,0.4181,eating,waking,sleeping,dreaming,,,0,women,0.0837,old,children,foe,girls,0,women,0.0734,old,children,foe,girls
548,alike,j-coordinated,578,ascent,descent,0.9513,descent,0.9513,descending,descend,failure,return,0.3256,ascent,0.3256,descending,descend,failure,return,1,0,0,0,,,0.2108,descent,0.2108,0.0103,inheritance,0.0393,,0.0979,fall,0.158,0.0197,evolution,0.0384,,,0.2108,descent,0.2108,fall,ascent,flight,landing,0.0103,inheritance,0.0393,fall,ascent,flight,landing,,,0.0979,fall,0.158,descent,ascent,death,flight,0.0197,evolution,0.0384,descent,ascent,death,flight,,,0,women,0.0789,old,foe,children,girls,0,women,0.0931,old,foe,children,girls
549,alike,j-coordinated,579,king,queen,0.2347,queen,0.2347,king,peasant,soldier,people,0.252,king,0.252,king,peasant,soldier,people,1,1,1,1,,,0.1655,queen,0.1655,0.3256,king,0.3256,,0.1159,queen,0.1159,0.1055,king,0.1055,,,0.1655,queen,0.1655,king,soldier,peasant,people,0.3256,king,0.3256,king,soldier,peasant,people,,,0.1159,queen,0.1159,Queen,king,foe,soldier,0.1055,king,0.1055,Queen,king,foe,soldier,,,0.0003,women,0.0979,old,foe,children,girls,0.0002,women,0.087,old,foe,children,girls
