idx,cxn,cxntype,pairid,word1,word2,w1XprobY,w1XtopY,w1XtopYprob,w1X2ndY,w1X3rdY,w1X4thY,w1X5thY,w1YprobX,w1YtopX,w1YtopXprob,w1Y2ndX,w1Y3rdX,w1Y4thX,w1Y5thX,w2XprobY,w2XtopY,w2XtopYprob,w2X2ndY,w2X3rdY,w2X4thY,w2X5thY,w2YprobX,w2YtopX,w2YtopXprob,w2Y2ndX,w2Y3rdX,w2Y4thX,w2Y5thX
15689,either,j-coordinated,612,admit,reject,0.0068,deny,0.8666,decline,refute,not,refuse,0.0163,deny,0.5651,decline,refute,not,refuse,0.0031,accept,0.297,decline,refute,not,refuse,0.0064,accept,0.8078,decline,refute,not,refuse
15690,neither,j-coordinated,612,admit,reject,0.0068,deny,0.9165,refuse,exclude,refute,reject,0.0074,deny,0.6708,refuse,exclude,refute,reject,0.0093,accept,0.1697,refuse,exclude,refute,reject,0.0181,accept,0.8946,refuse,exclude,refute,reject
15691,both,j-coordinated,612,admit,reject,0.0142,deny,0.6792,refute,disagree,reject,counter,0.0154,deny,0.442,refute,disagree,reject,counter,0.0014,accept,0.0751,refute,disagree,reject,counter,0.0079,accept,0.4636,refute,disagree,reject,counter
15692,aswellas,j-coordinated,612,admit,reject,0.0117,deny,0.2001,</s>,the,reject,refute,0.0042,deny,0.0965,</s>,the,reject,refute,0.0016,</s>,0.0503,</s>,the,reject,refute,0.0052,accept,0.1615,</s>,the,reject,refute
15693,or,j-coordinated,612,admit,reject,0.009,deny,0.7755,refute,decline,disagree,contest,0.0285,deny,0.2808,refute,decline,disagree,contest,0.0007,delete,0.0845,refute,decline,disagree,contest,0.0041,accept,0.1166,refute,decline,disagree,contest
15694,and,j-coordinated,612,admit,reject,0.0046,deny,0.066,.,</s>,withdraw,resign,0.007,deny,0.0857,.,</s>,withdraw,resign,0.0006,</s>,0.0417,.,</s>,withdraw,resign,0.002,edit,0.0448,.,</s>,withdraw,resign
15695,XnotY,j-negated,612,admit,reject,0.0,guilty,0.5758,to,.,guilt,:,0.0,did,0.4754,to,.,guilt,:,0.0,found,0.4235,to,.,guilt,:,0.0,do,0.6115,to,.,guilt,:
15696,XcommanotY,j-negated,612,admit,reject,0.0003,guilty,0.2179,deny,contest,charged,denied,0.0036,deny,0.1388,deny,contest,charged,denied,0.0,found,0.2151,deny,contest,charged,denied,0.0041,accept,0.1387,deny,contest,charged,denied
15697,notXbutY,j-negated,612,admit,reject,0.0009,deny,0.2741,say,...,…,not,0.0006,deny,0.127,say,...,…,not,0.0015,accept,0.0568,say,...,…,not,0.0014,accept,0.0607,say,...,…,not
15698,notXcommaY,j-negated,612,admit,reject,0.0002,but,0.2888,deny,nor,not,or,0.0,guilty,0.5733,deny,nor,not,or,0.0016,but,0.1775,deny,nor,not,or,0.0,found,0.3853,deny,nor,not,or
15699,XandnotY,j-negated,612,admit,reject,0.0007,deny,0.2349,contest,guilty,testify,admit,0.0047,deny,0.067,contest,guilty,testify,admit,0.0007,accept,0.0598,contest,guilty,testify,admit,0.0026,accept,0.1395,contest,guilty,testify,admit
15700,insteadof,j-negated,612,admit,reject,0.0023,deny,0.3029,accuse,refute,lie,confess,0.003,deny,0.1025,accuse,refute,lie,confess,0.0012,send,0.0882,accuse,refute,lie,confess,0.0026,accept,0.1462,accuse,refute,lie,confess
15701,opposedto,j-negated,612,admit,reject,0.0017,deny,0.1838,the,</s>,refute,denial,0.0103,not,0.0457,the,</s>,refute,denial,0.0005,</s>,0.0956,the,</s>,refute,denial,0.0026,accept,0.1751,the,</s>,refute,denial
15702,XbutnotY,restrictive,612,admit,reject,0.0009,deny,0.3636,contest,testify,admit,confess,0.0011,deny,0.0671,contest,testify,admit,confess,0.0016,refuse,0.075,contest,testify,admit,confess,0.0013,reject,0.0878,contest,testify,admit,confess
15703,notXbutnotY,negatedX2,612,admit,reject,0.001,deny,0.5349,contest,denied,refute,prosecute,0.0005,deny,0.4692,contest,denied,refute,prosecute,0.0034,accept,0.2128,contest,denied,refute,prosecute,0.0034,accept,0.3379,contest,denied,refute,prosecute
15704,notonlyXbutY,additive,612,admit,reject,0.0018,also,0.1888,:,deny,then,to,0.0059,deny,0.0272,:,deny,then,to,0.0002,also,0.0958,:,deny,then,to,0.0024,ignore,0.1578,:,deny,then,to
15705,notXbutjustY,restrictive,612,admit,reject,0.0001,say,0.3849,state,...,said,.,0.0002,lie,0.111,state,...,said,.,0.0016,ignore,0.0661,state,...,said,.,0.0008,reject,0.0184,state,...,said,.
15706,morethan,j-comparative,612,admit,reject,0.02,deny,0.0452,vote,not,reject,admit,0.0005,likely,0.0533,vote,not,reject,admit,0.0034,share,0.0458,vote,not,reject,admit,0.0035,accept,0.1632,vote,not,reject,admit
15707,ratherthan,j-comparative,612,admit,reject,0.0137,deny,0.3752,refute,accuse,dismiss,contest,0.0026,deny,0.0993,refute,accuse,dismiss,contest,0.0025,accept,0.1044,refute,accuse,dismiss,contest,0.0017,embrace,0.1637,refute,accuse,dismiss,contest
15708,between,j-distinguished,612,admit,reject,0.0063,deny,0.4414,withdraw,denial,refute,dismiss,0.0065,deny,0.4482,withdraw,denial,refute,dismiss,0.0028,accept,0.2864,withdraw,denial,refute,dismiss,0.0026,accept,0.4653,withdraw,denial,refute,dismiss
15709,fromto,j-transitional,612,admit,reject,0.0062,deny,0.5042,withdraw,refute,refuse,denial,0.0025,deny,0.0934,withdraw,refute,refuse,denial,0.0024,accept,0.5098,withdraw,refute,refuse,denial,0.0041,accept,0.2808,withdraw,refute,refuse,denial
15710,question,j-interrogative,612,admit,reject,0.0088,deny,0.7622,not,refute,disagree,decline,0.0134,deny,0.5124,not,refute,disagree,decline,0.0024,accept,0.1176,not,refute,disagree,decline,0.0041,accept,0.4045,not,refute,disagree,decline
15711,XbutY,contrastive,612,admit,reject,0.008,deny,0.3084,not,disagree,...,:,0.0042,all,0.4759,not,disagree,...,:,0.0025,...,0.0565,not,disagree,...,:,0.0032,consider,0.1399,not,disagree,...,:
15712,XyetY,contrastive,612,admit,reject,0.0,.,0.2974,?,:,to,another,0.0,not,0.7462,?,:,to,another,0.0,.,0.3464,?,:,to,another,0.0,not,0.4126,?,:,to,another
15713,versus,j-residual,612,admit,reject,0.01,deny,0.1702,withhold,no,exclude,withdraw,0.0029,deny,0.0369,withhold,no,exclude,withdraw,0.002,reject,0.0953,withhold,no,exclude,withdraw,0.0065,accept,0.436,withhold,no,exclude,withdraw
15714,alike,j-coordinated,613,forget,mind,0.0002,forgive,0.2155,remember,forget,recall,ignore,0.0002,forgive,0.6045,remember,forget,recall,ignore,0.0,body,0.709,remember,forget,recall,ignore,0.0,body,0.894,remember,forget,recall,ignore
15715,whether,j-coordinated,613,forget,mind,0.0004,not,0.2721,remember,forget,forgive,recall,0.0004,remember,0.3539,remember,forget,forgive,recall,0.0001,body,0.3859,remember,forget,forgive,recall,0.0,body,0.7398,remember,forget,forgive,recall
15716,either,j-coordinated,613,forget,mind,0.0003,forget,0.1475,ignore,not,die,...,0.0002,forgive,0.1172,ignore,not,die,...,0.0,body,0.6142,ignore,not,die,...,0.0,body,0.84,ignore,not,die,...
15717,neither,j-coordinated,613,forget,mind,0.0,forgive,0.7991,forget,fear,remember,mourn,0.0,forgive,0.8891,forget,fear,remember,mourn,0.0,soul,0.3307,forget,fear,remember,mourn,0.0,body,0.49,forget,fear,remember,mourn
15718,both,j-coordinated,613,forget,mind,0.0002,remember,0.1957,forgive,forget,recall,trust,0.0001,forgive,0.7622,forgive,forget,recall,trust,0.0,body,0.6898,forgive,forget,recall,trust,0.0,body,0.8808,forgive,forget,recall,trust
15719,aswellas,j-coordinated,613,forget,mind,0.0002,forgive,0.0564,remember,</s>,forget,...,0.0,forgive,0.6903,remember,</s>,forget,...,0.0,body,0.7112,remember,</s>,forget,...,0.0,body,0.9214,remember,</s>,forget,...
15720,or,j-coordinated,613,forget,mind,0.0002,</s>,0.0459,forget,forgive,ignore,die,0.0,forgive,0.7437,forget,forgive,ignore,die,0.0001,body,0.2142,forget,forgive,ignore,die,0.0,body,0.6428,forget,forgive,ignore,die
15721,and,j-coordinated,613,forget,mind,0.0001,forgive,0.0837,</s>,.,...,forget,0.0,forgive,0.9568,</s>,.,...,forget,0.0,body,0.3941,</s>,.,...,forget,0.0,body,0.8101,</s>,.,...,forget
15722,XnotY,j-negated,613,forget,mind,0.0003,.,0.1318,:,!,to,</s>,0.0,do,0.8373,:,!,to,</s>,0.0002,.,0.1117,:,!,to,</s>,0.0,do,0.5548,:,!,to,</s>
15723,XcommanotY,j-negated,613,forget,mind,0.0008,forget,0.0673,remember,.,know,recall,0.0,forgive,0.6057,remember,.,know,recall,0.0001,body,0.2933,remember,.,know,recall,0.0001,body,0.6398,remember,.,know,recall
15724,notXbutY,j-negated,613,forget,mind,0.0002,remember,0.1674,forgive,forget,do,learn,0.0004,forgive,0.3547,forgive,forget,do,learn,0.0003,body,0.1686,forgive,forget,do,learn,0.0,body,0.8021,forgive,forget,do,learn
15725,notXcommaY,j-negated,613,forget,mind,0.0005,</s>,0.0695,but,please,remember,yet,0.002,remember,0.1068,but,please,remember,yet,0.0016,but,0.0926,but,please,remember,yet,0.0001,body,0.4585,but,please,remember,yet
15726,XandnotY,j-negated,613,forget,mind,0.0006,remember,0.1695,forget,recall,forgive,.,0.0,forgive,0.5149,forget,recall,forgive,.,0.0002,.,0.1556,forget,recall,forgive,.,0.0002,body,0.446,forget,recall,forgive,.
15727,insteadof,j-negated,613,forget,mind,0.0003,remember,0.2211,forget,remembering,recall,forgive,0.0,remember,0.4619,forget,remembering,recall,forgive,0.0,body,0.5265,forget,remembering,recall,forgive,0.0001,body,0.6301,forget,remembering,recall,forgive
15728,opposedto,j-negated,613,forget,mind,0.0008,forget,0.1949,remember,forgetting,</s>,recall,0.0001,forget,0.2871,remember,forgetting,</s>,recall,0.0,body,0.3714,remember,forgetting,</s>,recall,0.0,body,0.6284,remember,forgetting,</s>,recall
15729,XbutnotY,restrictive,613,forget,mind,0.0001,forget,0.4298,forgive,ignore,dismiss,erase,0.0,forgive,0.9244,forgive,ignore,dismiss,erase,0.0,body,0.5448,forgive,ignore,dismiss,erase,0.0001,body,0.3109,forgive,ignore,dismiss,erase
15730,notXbutnotY,negatedX2,613,forget,mind,0.0002,forgive,0.4229,forget,forgetting,ignore,remember,0.0002,forgive,0.4823,forget,forgetting,ignore,remember,0.0007,body,0.0982,forget,forgetting,ignore,remember,0.0004,body,0.3217,forget,forgetting,ignore,remember
15731,notonlyXbutY,additive,613,forget,mind,0.0001,also,0.403,forget,…,ignore,to,0.0,forgive,0.4904,forget,…,ignore,to,0.0001,body,0.4417,forget,…,ignore,to,0.0,body,0.8041,forget,…,ignore,to
15732,notXbutjustY,restrictive,613,forget,mind,0.0001,remember,0.1288,forget,...,do,…,0.0004,forget,0.5541,forget,...,do,…,0.0009,saying,0.0953,forget,...,do,…,0.0,body,0.5406,forget,...,do,…
15733,morethan,j-comparative,613,forget,mind,0.0004,remember,0.2894,recall,forget,know,forgive,0.0,forgive,0.5575,recall,forget,know,forgive,0.0,body,0.073,recall,forget,know,forgive,0.0,body,0.5617,recall,forget,know,forgive
15734,ratherthan,j-comparative,613,forget,mind,0.0001,remember,0.2461,forgive,recall,forget,learn,0.0,forgive,0.6542,forgive,recall,forget,learn,0.0,body,0.6489,forgive,recall,forget,learn,0.0,body,0.5806,forgive,recall,forget,learn
15735,between,j-distinguished,613,forget,mind,0.0002,remember,0.5473,forget,recall,forgive,regret,0.0002,remember,0.3647,forget,recall,forgive,regret,0.0,body,0.7349,forget,recall,forgive,regret,0.0,body,0.8118,forget,recall,forgive,regret
15736,fromto,j-transitional,613,forget,mind,0.0008,remember,0.435,forget,recall,remembering,remind,0.0001,forget,0.0634,forget,recall,remembering,remind,0.0,body,0.4133,forget,recall,remembering,remind,0.0,body,0.4271,forget,recall,remembering,remind
15737,question,j-interrogative,613,forget,mind,0.0002,forgive,0.2015,forget,not,remember,ignore,0.0,forgive,0.7349,forget,not,remember,ignore,0.0,body,0.515,forget,not,remember,ignore,0.0,body,0.7736,forget,not,remember,ignore
15738,XbutY,contrastive,613,forget,mind,0.0001,remember,0.3293,forgive,...,not,forget,0.0,forgive,0.9545,forgive,...,not,forget,0.0015,body,0.181,forgive,...,not,forget,0.0,anything,0.3241,forgive,...,not,forget
15739,XyetY,contrastive,613,forget,mind,0.0,.,0.2,:,?,",",!,0.0,not,0.4511,:,?,",",!,0.0001,.,0.2331,:,?,",",!,0.0001,not,0.8174,:,?,",",!
15740,versus,j-residual,613,forget,mind,0.0003,remember,0.3396,recall,forget,know,remembering,0.0001,remember,0.7175,recall,forget,know,remembering,0.0,body,0.5293,recall,forget,know,remembering,0.0,body,0.7624,recall,forget,know,remembering
15741,alike,j-coordinated,614,divest,invest,0.0673,invest,0.0673,tax,buy,donate,contribute,0.0678,buy,0.1451,tax,buy,donate,contribute,0.0006,trade,0.0736,tax,buy,donate,contribute,0.0001,save,0.2379,tax,buy,donate,contribute
15742,whether,j-coordinated,614,divest,invest,0.0292,not,0.4798,otherwise,buy,invest,sell,0.1371,invest,0.1371,otherwise,buy,invest,sell,0.0022,sell,0.294,otherwise,buy,invest,sell,0.0001,save,0.3613,otherwise,buy,invest,sell
15743,either,j-coordinated,614,divest,invest,0.0107,withdraw,0.0571,sell,merge,participate,return,0.0204,vote,0.0726,sell,merge,participate,return,0.002,sell,0.2653,sell,merge,participate,return,0.0003,save,0.1693,sell,merge,participate,return
15744,neither,j-coordinated,614,divest,invest,0.0157,tax,0.0942,contribute,participate,negotiate,sell,0.0181,tax,0.165,contribute,participate,negotiate,sell,0.0004,save,0.257,contribute,participate,negotiate,sell,0.0001,save,0.2353,contribute,participate,negotiate,sell
15745,both,j-coordinated,614,divest,invest,0.0727,invest,0.0727,return,buy,build,tax,0.0518,tax,0.1595,return,buy,build,tax,0.0007,save,0.1708,return,buy,build,tax,0.0001,save,0.2275,return,buy,build,tax
15746,aswellas,j-coordinated,614,divest,invest,0.0051,the,0.0334,.,.,</s>,...,0.0138,tax,0.0797,.,.,</s>,...,0.0001,save,0.1619,.,.,</s>,...,0.0,save,0.352,.,.,</s>,...
15747,or,j-coordinated,614,divest,invest,0.004,sell,0.0701,.,.,withdraw,...,0.0061,sell,0.0757,.,.,withdraw,...,0.0004,trade,0.1016,.,.,withdraw,...,0.0001,trade,0.1598,.,.,withdraw,...
15748,and,j-coordinated,614,divest,invest,0.012,.,0.0578,",",buy,</s>,sell,0.003,tax,0.3186,",",buy,</s>,sell,0.0004,.,0.0544,",",buy,</s>,sell,0.0001,save,0.5051,",",buy,</s>,sell
15749,XnotY,j-negated,614,divest,invest,0.002,required,0.1332,allowed,disclosed,available,permitted,0.0,did,0.6786,allowed,disclosed,available,permitted,0.0012,trade,0.0905,allowed,disclosed,available,permitted,0.0,do,0.486,allowed,disclosed,available,permitted
15750,XcommanotY,j-negated,614,divest,invest,0.0176,tax,0.058,buy,participate,contribute,sell,0.0678,invest,0.0678,buy,participate,contribute,sell,0.0013,sell,0.0654,buy,participate,contribute,sell,0.0006,save,0.1015,buy,participate,contribute,sell
15751,notXbutY,j-negated,614,divest,invest,0.0199,sell,0.0501,...,…,divest,buy,0.0109,tax,0.1639,...,…,divest,buy,0.0007,save,0.0412,...,…,divest,buy,0.0018,buy,0.1038,...,…,divest,buy
15752,notXcommaY,j-negated,614,divest,invest,0.0232,but,0.28,divest,sell,invest,not,0.0416,ify,0.0488,divest,sell,invest,not,0.0007,but,0.0735,divest,sell,invest,not,0.0013,sell,0.1014,divest,sell,invest,not
15753,XandnotY,j-negated,614,divest,invest,0.0324,participate,0.0741,return,.,invest,contribute,0.0328,buy,0.0355,return,.,invest,contribute,0.0018,sell,0.0669,return,.,invest,contribute,0.0006,save,0.1608,return,.,invest,contribute
15754,insteadof,j-negated,614,divest,invest,0.0322,buy,0.0871,tax,invest,donate,contribute,0.0676,tax,0.1055,tax,invest,donate,contribute,0.0002,saving,0.0732,tax,invest,donate,contribute,0.0006,save,0.3924,tax,invest,donate,contribute
15755,opposedto,j-negated,614,divest,invest,0.0393,buy,0.0485,invest,tax,.,.,0.0008,not,0.1529,invest,tax,.,.,0.0013,save,0.1628,invest,tax,.,.,0.0003,or,0.0646,invest,tax,.,.
15756,XbutnotY,restrictive,614,divest,invest,0.0024,tax,0.0732,sell,control,divest,participate,0.0036,tax,0.1564,sell,control,divest,participate,0.0016,sell,0.0646,sell,control,divest,participate,0.0003,save,0.1313,sell,control,divest,participate
15757,notXbutnotY,negatedX2,614,divest,invest,0.0206,tax,0.0643,buy,sell,divest,invest,0.0652,tax,0.375,buy,sell,divest,invest,0.0034,sell,0.0467,buy,sell,divest,invest,0.0051,sell,0.0539,buy,sell,divest,invest
15758,notonlyXbutY,additive,614,divest,invest,0.0204,also,0.3925,…,...,:,invest,0.0046,vote,0.0818,…,...,:,invest,0.0001,also,0.3563,…,...,:,invest,0.0,save,0.1196,…,...,:,invest
15759,notXbutjustY,restrictive,614,divest,invest,0.0062,sell,0.1151,stop,leave,buy,.,0.0067,tax,0.0968,stop,leave,buy,.,0.0,watch,0.084,stop,leave,buy,.,0.0017,buy,0.1371,stop,leave,buy,.
15760,morethan,j-comparative,614,divest,invest,0.0664,invest,0.0664,spend,buy,vote,ever,0.1668,invest,0.1668,spend,buy,vote,ever,0.0004,save,0.1708,spend,buy,vote,ever,0.0001,save,0.4118,spend,buy,vote,ever
15761,ratherthan,j-comparative,614,divest,invest,0.0389,tax,0.0726,buy,contribute,invest,sell,0.025,contribute,0.0501,buy,contribute,invest,sell,0.0007,save,0.3771,buy,contribute,invest,sell,0.0007,save,0.272,buy,contribute,invest,sell
15762,between,j-distinguished,614,divest,invest,0.0397,buy,0.0452,invest,divest,acquire,spend,0.05,tax,0.0717,invest,divest,acquire,spend,0.0012,sell,0.1184,invest,divest,acquire,spend,0.0001,save,0.3227,invest,divest,acquire,spend
15763,fromto,j-transitional,614,divest,invest,0.0463,divest,0.0989,buy,invest,donate,withdraw,0.0,voting,0.0435,buy,invest,donate,withdraw,0.0011,sell,0.1726,buy,invest,donate,withdraw,0.0,how,0.1509,buy,invest,donate,withdraw
15764,question,j-interrogative,614,divest,invest,0.0206,sell,0.0975,not,contribute,invest,otherwise,0.0287,sell,0.0831,not,contribute,invest,otherwise,0.002,sell,0.3408,not,contribute,invest,otherwise,0.0007,save,0.4223,not,contribute,invest,otherwise
15765,XbutY,contrastive,614,divest,invest,0.003,...,0.1248,not,...,…,remain,0.005,all,0.1676,not,...,…,remain,0.0002,...,0.1144,not,...,…,remain,0.0005,save,0.0793,not,...,…,remain
15766,XyetY,contrastive,614,divest,invest,0.0,?,0.4591,.,:,),to,0.0,not,0.7008,.,:,),to,0.0,?,0.8792,.,:,),to,0.0,not,0.8205,.,:,),to
15767,versus,j-residual,614,divest,invest,0.0504,buy,0.0599,invest,spend,tax,acquire,0.0749,tax,0.0805,invest,spend,tax,acquire,0.0025,sell,0.138,invest,spend,tax,acquire,0.0011,save,0.3702,invest,spend,tax,acquire
15768,alike,j-coordinated,615,decode,encode,0.018,interpret,0.0289,decode,read,encode,destroy,0.5689,encode,0.5689,decode,read,encode,destroy,0.6981,decode,0.6981,decode,read,encode,destroy,0.1513,encode,0.1604,decode,read,encode,destroy
15769,whether,j-coordinated,615,decode,encode,0.0691,not,0.1387,decode,encode,otherwise,read,0.6695,encode,0.6695,decode,encode,otherwise,read,0.8147,decode,0.8147,decode,encode,otherwise,read,0.0892,decode,0.0892,decode,encode,otherwise,read
15770,either,j-coordinated,615,decode,encode,0.2395,encode,0.2395,decode,read,convert,write,0.6786,encode,0.6786,decode,read,convert,write,0.5926,decode,0.5926,decode,read,convert,write,0.1055,decode,0.1055,decode,read,convert,write
15771,neither,j-coordinated,615,decode,encode,0.2248,encode,0.2248,decode,read,convert,encrypt,0.726,encode,0.726,decode,read,convert,encrypt,0.9813,decode,0.9813,decode,read,convert,encrypt,0.2133,decode,0.2133,decode,read,convert,encrypt
15772,both,j-coordinated,615,decode,encode,0.2652,encode,0.2652,read,decode,transform,convert,0.7973,encode,0.7973,read,decode,transform,convert,0.8836,decode,0.8836,read,decode,transform,convert,0.3397,decode,0.3397,read,decode,transform,convert
15773,aswellas,j-coordinated,615,decode,encode,0.1315,encode,0.1315,read,decode,convert,write,0.4035,encode,0.4035,read,decode,convert,write,0.5836,decode,0.5836,read,decode,convert,write,0.2173,decode,0.2173,read,decode,convert,write
15774,or,j-coordinated,615,decode,encode,0.01,read,0.0379,decode,</s>,use,convert,0.0947,read,0.119,decode,</s>,use,convert,0.1203,decode,0.1203,decode,</s>,use,convert,0.0234,copy,0.068,decode,</s>,use,convert
15775,and,j-coordinated,615,decode,encode,0.0148,decode,0.0318,analyze,convert,</s>,read,0.2363,encode,0.2363,analyze,convert,</s>,read,0.2676,decode,0.2676,analyze,convert,</s>,read,0.0361,translate,0.0391,analyze,convert,</s>,read
15776,XnotY,j-negated,615,decode,encode,0.0,available,0.6315,possible,found,provided,complete,0.0,did,0.2868,possible,found,provided,complete,0.0017,available,0.1454,possible,found,provided,complete,0.0,does,0.4328,possible,found,provided,complete
15777,XcommanotY,j-negated,615,decode,encode,0.0677,decode,0.0822,encode,read,yet,only,0.4605,encode,0.4605,encode,read,yet,only,0.4756,decode,0.4756,encode,read,yet,only,0.1316,encode,0.1418,encode,read,yet,only
15778,notXbutY,j-negated,615,decode,encode,0.1917,encode,0.1917,read,decode,copy,convert,0.3133,encode,0.3133,read,decode,copy,convert,0.1956,decode,0.1956,read,decode,copy,convert,0.0911,encode,0.1433,read,decode,copy,convert
